cycles,n_points_window,n_points_dqdv,peak_count_current,peak_count_balanced,peak1_abs_height_current,peak1_abs_height_balanced,peak1_voltage_drift_v,roughness_current,roughness_balanced
652,220,160,1,1,5.703890602411192,5.6406617445568585,-0.0022063499999998015,0.061444506519329256,0.007881196403498983
653,224,161,1,1,5.855105386242487,5.694427801424162,0.0020193999999995604,0.0723383412723672,0.00984965816742224
654,233,161,1,1,5.910354064987665,5.767756351728326,0.0,0.0760570337160708,0.009225498926646753
655,218,160,1,1,5.779488530938457,5.705957328587751,0.0023098000000003616,0.07220829485516603,0.009351542590663479
656,215,159,1,1,5.715929524201891,5.64811317258264,-0.013388200000000516,0.10390421900624779,0.011087812569841558
657,219,159,1,1,5.866034942938423,5.70816190832139,0.0,0.07963652442206712,0.01017945495539344
658,217,158,1,1,5.922221381895572,5.801398493135973,0.0,0.08874561861161198,0.010584112380126178
659,214,160,1,1,5.701956563132822,5.660632850295504,-0.0011596499999999565,0.0712126830697762,0.00947599910094659
660,213,158,1,1,5.755778145929513,5.693575542672432,0.001019500000000395,0.06713740446270011,0.008770102306539046
661,224,160,1,1,5.863549550001746,5.673007510719641,0.0,0.08325038451181,0.010267314973647579
662,220,159,1,1,5.7844102452770985,5.695161591528181,0.0,0.07032201561353031,0.009191103523758225
663,217,160,1,1,5.7164790686611315,5.594671788334882,0.004425549999999667,0.09400525196140073,0.009685715511688734
664,214,160,1,1,5.682621844913403,5.570602165310902,0.0,0.0701901374387112,0.009474175251367884
665,201,160,1,1,5.824482769885151,5.689426016843654,0.0011201000000000683,0.06953221215564892,0.009618738237228554
666,219,158,1,1,5.935334594732554,5.800944432452844,0.0011654000000000941,0.08556580116667184,0.010797595890069314
667,205,159,1,1,5.797406146924422,5.615902603764148,-0.0043349499999996155,0.0794108443698293,0.010213260573147953
668,219,160,1,1,5.892086972341587,5.7403659036727435,0.0010638499999999773,0.08921618182531144,0.011711143982647798
669,222,157,2,1,5.809278730442546,5.675291349848587,0.002115250000000124,0.10140722285671785,0.013034591526038678
670,215,157,1,1,5.7036456001899944,5.585849354738038,0.002269699999999819,0.07131704936100358,0.009939599193931052
671,214,160,1,1,5.678448788158093,5.627261115007383,-0.002222500000000238,0.07809035152744542,0.009396353154062814
672,218,157,1,1,5.721475257426062,5.625485120868532,0.0011806500000002274,0.06646374629727071,0.008652395846295628
673,216,157,1,1,5.65497268858795,5.62722043547605,0.0,0.06161525865466145,0.00869892560336211
674,218,157,1,1,5.774247709812124,5.63310147388873,0.001113900000000001,0.06268110378536418,0.008961628301147927
675,227,160,1,1,5.805213343525928,5.620772908194295,0.0,0.07919305917357188,0.010212311397272331
676,218,158,1,1,5.773463185510831,5.668091520033688,0.002083300000000232,0.0750690242821155,0.010179703721444716
677,206,159,1,1,5.777825152937929,5.653503617846989,-0.001149649999999891,0.07899081612425427,0.00990063030673967
678,211,157,1,1,5.830654312520577,5.664748159809276,-0.001174449999999716,0.08392298535069638,0.010059576017356488
679,202,157,1,1,5.839995213681682,5.659735465226344,0.0,0.07572833756123959,0.008408212633313579
680,217,157,1,1,5.597367802879109,5.493750311895011,-0.006791599999999676,0.08380698719260202,0.010066004706282246
681,207,157,1,1,5.622371903073821,5.575211990818963,0.004317299999999857,0.0768374041647421,0.009487992604513546
682,217,157,1,1,5.738453798448997,5.649247632255622,0.003288300000000355,0.06694006471894695,0.00857244735684904
683,209,156,1,1,5.640138496038249,5.583537187585525,0.0,0.0753290924296092,0.008508082256169973
684,225,158,1,1,5.770920121613693,5.649307956535223,-0.0032901500000002137,0.07565703287956528,0.009027170431381296
685,221,157,1,1,5.690489711289294,5.601444302962423,0.0,0.07407315103427256,0.010242599541557871
686,210,158,1,1,5.711978091352065,5.628896812938339,-0.0023097999999999175,0.0752650153832397,0.009692493376739622
687,217,158,1,1,5.678818906420906,5.5342908679926985,-0.001100049999999797,0.06615220305406898,0.008789273323082299
688,211,159,1,1,5.707487465119425,5.54747980595587,0.0010185000000002553,0.05714929990484489,0.00769781028139185
689,197,156,1,1,5.739401183643466,5.568535319268932,-0.0020479999999998277,0.0685290752277304,0.009669813272285423
690,215,156,1,1,5.545815971748504,5.493160620451738,0.0010519000000002166,0.05527464595103953,0.007261485553124319
691,231,156,1,1,5.7447570062694595,5.590594018187154,-0.0010886499999998023,0.07763853924309222,0.010205070002364834
692,218,155,1,1,5.538966956235685,5.452537325265221,0.0022325499999995557,0.06447895003053489,0.00825797871813826
693,210,155,1,1,5.6147322982024725,5.508363940269876,-0.0012683499999996961,0.06530715985627834,0.008202305608435798
694,208,156,1,1,5.563894104246593,5.508052443532321,-0.002249699999999688,0.06268322862591116,0.008852610694414433
695,199,155,1,1,5.541938877411031,5.45568224343971,-0.0021686500000002162,0.05856494542003367,0.008193551869609121
696,202,155,1,1,5.59256761726761,5.4889450140081735,-0.0020909499999994807,0.06851662663436263,0.008506427702349531
697,200,156,1,1,6.18192655692793,5.967351306882735,0.0,0.08090887362784448,0.010601967464359908
698,212,156,1,1,5.582976573347105,5.493820406684843,-0.0011667999999995793,0.07096937109425577,0.009338879223898708
699,210,156,1,1,5.420611062736164,5.337812934385561,-0.011525150000000206,0.06294588306405736,0.008948656311565125
700,203,157,1,1,5.586441141679041,5.476069029998518,0.003406999999999716,0.07314774110808622,0.009483903672066581
701,214,154,1,1,5.548035004265171,5.454700141215299,0.002261649999999893,0.05852918693391736,0.007827183712047983
702,221,155,1,1,5.582080168124187,5.503634801387485,-0.0012145000000001183,0.05585939359365726,0.007294110220261731
703,214,156,1,1,5.61002372075928,5.503668810907364,0.003390800000000027,0.0714108078124916,0.008830801650117497
704,216,155,1,1,5.565872228196345,5.426048442677853,0.0,0.06752587373558479,0.008798036594022464
705,214,156,1,1,5.470545873921076,5.403693903119651,0.0024041999999999675,0.05994433443896929,0.008601853102002673
706,199,153,1,1,5.546162498597388,5.46938965974026,-0.0011797000000002278,0.07855941778524361,0.009669401631491764
707,203,155,1,1,5.536843200386855,5.479212658532749,0.0,0.07215413600169163,0.00917333314746201
708,200,155,1,1,5.4508594015627505,5.370463080967804,0.002310249999999847,0.0646736972005325,0.008033568058999293
709,210,154,1,1,5.427744295138985,5.411209374112717,-0.0010867500000002472,0.0527717967241574,0.0074483349443381615
710,216,153,1,1,5.836157336387391,5.5411148146820235,0.002175300000000213,0.07520385005012012,0.01081249963955521
711,220,154,1,1,5.661017789435272,5.490098837335042,0.0011086499999999333,0.05543553899168233,0.007815647815391782
712,214,153,1,1,5.492429419639098,5.377082090505985,0.0012244999999997397,0.06733196627704598,0.008113676446542454
713,208,153,1,1,5.4304261143400705,5.357754626063069,0.002264000000000266,0.05497410299140513,0.007409153377874973
714,215,153,1,1,5.52370719363084,5.362156233796304,0.0021901000000004167,0.04797790096267173,0.00760159708917108
715,205,153,1,1,5.507228586883241,5.402759034839322,0.0022177500000002404,0.060986714857276206,0.008057967084477233
716,206,153,1,1,5.748843533561233,5.615422026204659,0.0,0.07340989878104758,0.009247482001704593
717,214,154,1,1,5.447546702566074,5.385949799100674,0.0013404000000001304,0.06294705933093395,0.00788040246098803
718,225,156,1,1,5.397212503396053,5.343800201385616,0.0022449499999996902,0.06583519076242564,0.008359325444373312
719,210,155,1,1,5.451634873797962,5.408996107707884,0.0,0.05478062260140685,0.007944673355798597
720,206,153,1,1,5.414942227142349,5.347594586428095,0.0021585999999995664,0.07238952357388688,0.009326572634824356
721,215,154,1,1,5.4556290558029295,5.368201882729441,0.0,0.07690448740327398,0.009176435616894147
722,218,153,1,1,5.583480546614226,5.3740941821280845,0.0023074000000002926,0.08635114147373403,0.010304199652517726
723,212,154,1,1,5.537936118993238,5.453553096017751,0.001142999999999894,0.0814981397678315,0.009859245913397662
724,216,154,1,1,5.4466247372982135,5.401712213950624,0.003438000000000052,0.04659012388662635,0.007215440570485951
725,205,152,1,1,5.3411467138599535,5.246950494438259,-0.004654899999999795,0.06967299230381874,0.009889050635681592
726,204,154,1,1,5.53603149347011,5.373989637039584,0.0021385999999998795,0.06672282210024447,0.009269951549565865
727,209,155,1,1,5.321798040703753,5.239428205270998,-0.0012020999999999837,0.047607120491752135,0.006679602827704205
728,210,155,1,1,5.4279737520721065,5.311690518425475,0.002290249999999716,0.059149215501795374,0.008626304633362909
729,203,152,1,1,5.385877517438622,5.281115472213608,0.0011339500000002722,0.05636431487109024,0.007696255648072657
730,212,154,1,1,5.439737418905754,5.313750213568986,0.0,0.0590770662580501,0.008286742035788885
731,210,152,1,1,5.3298048769968975,5.275251969798073,0.0,0.04444725395552331,0.00679787341969307
732,209,154,1,1,5.314840121166284,5.255461257264306,-0.0034708999999994994,0.044532581799818095,0.006588480269015335
733,214,151,1,1,5.229897974394644,5.1886719982158,0.002353700000000014,0.06175447273074782,0.007810920010309019
734,209,154,1,1,5.324738043523839,5.242593723022006,-0.0023398500000002542,0.0487450774595113,0.006756476876068332
735,206,153,1,1,5.339372324287066,5.2400360755599955,0.0,0.052431659911107494,0.007816007745039828
736,219,154,1,1,5.3158209519582185,5.251780948632577,-0.0012354499999998048,0.05318620914732497,0.006986433176528008
737,205,154,1,1,5.263079595902954,5.224353473024201,0.0,0.04930279599431559,0.006875284692243519
738,205,153,1,1,5.233800874944851,5.146997431706889,0.0023613000000000106,0.059621994844386836,0.008693855880227983
739,208,152,1,1,5.38026890042649,5.293181793120713,0.0,0.06896270314038165,0.008517969865911945
740,206,153,1,1,5.337067726690238,5.21568333187678,0.004672049999999928,0.04999246213203776,0.0076188471268272846
741,207,153,1,1,5.21790707736744,5.142309526285888,-0.0012417000000004563,0.05449440629361098,0.007804992657391707
742,202,151,1,1,5.235030276567318,5.178967611694806,0.007243599999999795,0.08083899173905328,0.009691652828351997
743,203,150,1,1,5.218016693935321,5.134455634792798,-0.002232099999999626,0.05918083520803724,0.008479740098856832
744,194,150,1,1,5.271957275538004,5.181678128488985,0.001134400000000202,0.05900197370607698,0.007737707908514384
745,211,153,1,1,5.245179920518286,5.177104115439205,0.0012430999999999415,0.04559621826855693,0.006646002494491134
746,205,150,1,1,5.222917129374502,5.1627808540482505,-0.0024648000000002668,0.0597365063436464,0.0074854021625175215
747,197,151,1,1,5.288543818209288,5.220491361158649,0.0,0.04874377237443484,0.007026860467935683
748,198,151,1,1,5.181980203408678,5.1239982407320035,0.0012263999999997388,0.05448745305886172,0.0075037548920084945
749,204,150,1,1,5.283767490609691,5.129348194247583,-0.004821299999999695,0.05271090747264699,0.007602512421858346
750,203,151,1,1,5.186902176036057,5.128019183470037,0.0012287999999998078,0.052605914396101634,0.007776239007951759
751,211,152,1,1,5.2847628975638985,5.183570288943477,0.001124349999999552,0.05592758730342803,0.007116837424347905
752,207,151,1,1,5.683885170871353,5.465708852983906,-0.0011844999999999217,0.08483345582324174,0.009866316611683114
753,214,151,1,1,5.2329298455052005,5.151137041224324,-0.001194950000000361,0.07015579491575895,0.009330059464061772
754,204,152,1,1,5.158015241001857,5.071462515930714,-0.004876600000000231,0.07354451874533993,0.009786700586505501
755,205,152,1,1,5.175600710164836,5.065056432613492,0.0024786000000003305,0.05668756651713958,0.008084833613266132
756,207,150,1,1,5.131767274378606,5.079159060761978,-0.0023398500000002542,0.0505268533418758,0.007108639784233225
757,205,149,1,1,5.083278640950785,5.061483318772676,0.006189350000000093,0.04623528139076455,0.007107520140779272
758,201,152,1,1,5.106396624329965,5.032437425420055,0.002400849999999899,0.054400243103698454,0.007347303468540746
759,212,149,1,1,5.159639877528882,5.038152696584523,-0.004941050000000224,0.0575610636894509,0.008067261392999039
760,210,150,1,1,5.097356567207046,5.0734821929969005,0.0012268999999998087,0.05576555101046841,0.007596284001218799
761,201,149,1,1,5.154256152993971,5.002811493546938,0.0,0.059245874374815884,0.007278519734660506
762,206,150,1,1,5.244633935998519,5.068007049079388,-0.0012245000000001838,0.0455896314583201,0.007533106313665829
763,198,149,1,1,5.180477060861345,5.122468386480756,0.0,0.062341272846799516,0.00845021566933433
764,199,150,1,1,5.148721619012179,5.015387224758336,0.002432349999999417,0.08644232648456356,0.009292847333554228
765,208,150,1,1,5.222530930315447,5.120885209917707,0.0,0.06410606257207453,0.008321555484353278
766,204,150,1,1,5.094963476522565,5.03920587478338,0.0,0.06569400023043538,0.0082845866369735
767,217,152,1,1,5.46705778480869,5.289228061211235,0.001288849999999897,0.06678113544285214,0.009205670769943714
768,202,150,1,1,5.151194161329884,5.092858601894455,0.0,0.054731408665388934,0.008741795956639833
769,222,151,1,1,5.084310389963618,5.042598626895602,-0.0012588499999997005,0.05605115853998339,0.00743817207878426
770,213,152,1,1,5.128051463347179,5.028850943578347,0.012253250000000104,0.0627333170908591,0.008177644606616583
771,210,151,1,1,4.98588440554972,4.973493696290554,0.0012097500000001205,0.05718123329898843,0.008117685653534996
772,205,151,1,1,5.00666235198293,4.927850527348532,0.011207549999999955,0.05714857183740624,0.007798917397577232
773,207,148,1,1,5.075316637412245,4.936468830674344,0.0012655000000001415,0.054982704340044694,0.007951423680615391
774,204,149,1,1,5.083228524217595,4.966314512999116,0.0,0.05763961424223616,0.008160893251552843
775,204,149,1,1,4.963341478762067,4.898750129945178,0.0,0.05800392736548363,0.008522738060454537
776,201,146,1,1,4.985876262672516,4.915757621753114,0.003852400000000422,0.053829442181394786,0.0070774331741250635
777,195,148,1,1,5.126045817205785,5.009470818340049,-0.001561650000000192,0.0703855756844585,0.009621715602348806
778,198,147,1,1,5.020611577661231,4.9740842578097855,-0.0015272999999997872,0.06208394110492803,0.008521281348630396
779,199,145,1,1,5.048553055684876,4.906248929238124,-0.004976749999999974,0.061146129251706,0.008911328106721485
780,198,145,1,1,5.023961187133882,4.909733626429302,0.0011748999999996457,0.05497353753112809,0.008347216774707839
781,208,147,1,1,5.01774977881846,4.914332287430002,-0.0037340999999999624,0.07414332234860488,0.008259496471805293
782,198,147,1,1,4.953064268491094,4.864375391828373,0.0,0.04951298643061556,0.007227604795057803
783,203,146,1,1,5.024634389045434,4.883510957231106,0.0012077999999999811,0.0458177656023655,0.007313897248506733
784,198,144,1,1,4.99882900450579,4.927000692804397,-0.0024604999999997546,0.06742562457384693,0.00856896710317972
785,205,145,1,1,4.9167787821034254,4.9024212842696215,0.0024561499999999903,0.06030220520529578,0.00762305908968262
786,205,146,1,1,4.961526684007459,4.890660307057595,0.003704599999999836,0.05923604869616482,0.00814675436919197
787,201,144,1,1,4.8195860136611985,4.785998560238243,-0.002500550000000601,0.04929981779066401,0.00736447496483172
788,198,144,1,1,5.0105037322995,4.895401204246186,0.007890249999999988,0.06897540343201498,0.00912273936473233
789,210,145,1,1,4.995402237487909,4.892291106834858,0.0,0.05710060574382992,0.007929683351328138
790,205,143,1,1,4.943097252896738,4.8308696453494315,0.0,0.05933056369582574,0.007375907014185308
791,207,143,1,1,5.1151763244150965,4.943100611853897,0.002319299999999913,0.06433816986763805,0.008229262619150267
792,197,144,1,1,4.8730784025057226,4.772478187560526,0.0,0.045183133770635535,0.00763907477484018
793,195,145,1,1,5.038870826794303,4.937158686083636,0.0012536000000000769,0.05616086824794981,0.00816950449487773
794,202,144,1,1,4.8759570953087765,4.814586027694874,-0.0012550500000001463,0.05756094448711924,0.0077541485337644595
795,209,146,1,1,4.923816953238636,4.826575789379878,0.0,0.06579119833995391,0.00840700236784752
796,201,145,1,1,4.866285394537321,4.785991268424055,0.0014124000000004244,0.057615090608351224,0.0073269808035938
797,203,147,1,1,4.832711349994533,4.760191195807765,-0.0025930500000002077,0.04262810623907862,0.007169697566293414
798,209,145,1,1,4.914622905879243,4.8098446614855295,0.003687349999999867,0.057104293585604746,0.007906542121230717
799,188,144,1,1,4.849205004383142,4.801835044847772,-0.0012745999999994595,0.05931734385317897,0.008325934782869339
800,203,145,1,1,4.776479586823809,4.7222988139606,-0.00134085000000006,0.037227633155257,0.006579374130483695
801,214,146,1,1,4.869609656180309,4.767727644119221,0.0,0.0409651646298334,0.006808090721261959
802,198,144,1,1,4.764231122706761,4.713972487456139,0.0012960500000005482,0.054933761273459024,0.007379221848123064
803,203,144,1,1,4.845586376495669,4.733874386296207,-0.00258780000000014,0.05300664686828612,0.00782839066700167
804,204,146,1,1,4.746873610880283,4.6901564988166635,-0.0025916000000001382,0.04546220216622468,0.007150863086977798
805,188,142,1,1,4.858248466468966,4.741031032457071,0.0012750500000002774,0.061588872093718015,0.008554883573943212
806,195,141,1,1,4.839706703550084,4.726453398154471,-0.0014281499999997394,0.0517235469998445,0.007579883258082518
807,197,142,1,1,4.738449721123423,4.6561845993013335,-0.0013393999999999906,0.04480194486928793,0.006184827766676334
808,201,142,1,1,4.730661577614123,4.665043428539896,-0.0012970000000001036,0.05051076158627891,0.007510182528978456
809,202,143,1,1,4.75632498327448,4.670187995017225,0.0053362999999997385,0.048803524568906846,0.006952113686703783
810,197,142,1,1,4.69161567297315,4.662014249424275,0.0,0.06459583623387695,0.007635523011528281
811,214,142,1,1,4.668888618606446,4.605466783061029,-0.0026245000000000296,0.05226540584385123,0.007990143024161392
812,199,140,1,1,4.716298291005837,4.625843308442173,-0.0013617999999997465,0.055825277225713066,0.008449737889194467
813,196,141,1,1,4.637636894050617,4.586870753605604,0.0,0.05230889220556259,0.0073084488653178655
814,186,141,1,1,4.642329042113631,4.621228249407364,0.0014405000000001777,0.04734754791406439,0.007144402083792625
815,179,139,1,1,4.75618169499605,4.677224229376181,-0.0013518000000001251,0.0588004638030639,0.007270479211630945
816,188,138,1,1,4.645754948230609,4.59093372155645,0.0012841500000000394,0.05195944915398782,0.007030575081522873
817,191,140,1,1,4.729037808702078,4.628136642059349,0.0013585499999999584,0.06048746865254839,0.008043997472806938
818,189,138,1,1,4.661711703840935,4.609319919231762,0.005380099999999999,0.06125068707228671,0.008017599086000634
819,195,139,1,1,4.753770560025772,4.675885717837669,0.0,0.05437758496505496,0.008255100624831235
820,193,139,1,1,4.609592003974649,4.53527556578037,-0.0013579999999997483,0.04729601015465216,0.007254895314007309
821,194,141,1,1,4.6945778368981,4.5858341927843025,0.0,0.058887561301388114,0.008253564604025952
822,189,140,1,1,4.721501863440421,4.592986135267594,0.0012674000000001406,0.0568644820266043,0.007645830635239321
823,187,138,1,1,4.697510735626709,4.579814695330377,0.0,0.059765206687089796,0.007440041870711059
824,186,137,1,1,4.625126299170754,4.546454301560739,-0.003969650000000158,0.053722157851546715,0.007444583689726474
825,188,137,1,1,4.5535056642014435,4.501246677942638,0.0013304000000000649,0.049495567197254425,0.0069737683005926575
826,182,136,1,1,4.582539674311222,4.501463525801861,0.0,0.04339712490840738,0.006601457564019032
827,187,137,1,1,4.5493027410756275,4.506729478454137,-0.0012960500000005482,0.0428958532746111,0.0072999998718204515
828,183,141,1,1,4.640504268271558,4.528133751773458,-0.0013909499999997799,0.053438172338954565,0.007076661489148071
829,195,137,1,1,4.616571322732826,4.511910155065287,-0.002688849999999743,0.047740854500355354,0.006962509921263777
830,190,140,1,1,4.586471441939863,4.550127011497153,-0.0027065500000000853,0.0449196562336779,0.007330851506878258
831,198,139,1,1,4.5890884677963655,4.503987353765617,-0.006910799999999995,0.04113585166278634,0.006252404400646771
832,184,141,1,1,4.5261075848042145,4.459525466208399,0.0013599500000003317,0.0369747758810773,0.006011931881340178
833,188,139,1,1,4.54230576147817,4.470666556979663,-0.005589499999999692,0.053309791052551375,0.006860487431771199
834,172,137,1,1,4.518076184738784,4.448939818945301,0.0014452999999998717,0.04969145812502672,0.007359332651402579
835,194,139,1,1,4.519527164205511,4.45371752517108,0.0013642499999999558,0.03593128031110592,0.006460346434582128
836,181,138,1,1,4.511629467930227,4.451616810351612,0.0026898500000003267,0.0446623556846943,0.006916087685311288
837,177,136,1,1,4.463148222897964,4.410642476631764,-0.002848149999999716,0.03883830505199418,0.006269386133509755
838,182,135,1,1,4.529365012761559,4.412190922377276,-0.0014195500000004913,0.036634891665140897,0.0066420923401529055
839,184,137,1,1,4.481718256938815,4.389149996992485,-0.0013919000000002235,0.041248241092561255,0.006548677333458318
840,186,136,1,1,4.421020861832149,4.34996110538933,-0.002868599999999777,0.049991793573881456,0.006729496041997261
841,177,137,1,1,4.480281677112317,4.384642549174944,0.007223149999999734,0.03700801290828507,0.0061338618758670915
842,178,136,1,1,4.398321549335848,4.362063575190569,-0.0014180999999995336,0.04444179602099936,0.006337037644182881
843,179,134,1,1,4.406265261521233,4.369713783216335,0.0,0.04508315473047722,0.006428970858068904
844,180,135,1,1,4.376034701068328,4.339854619375906,-0.004273399999999761,0.044524320000276334,0.006570465684548684
845,182,135,1,1,4.4116085591714285,4.364532355756327,0.0,0.0494684767062853,0.0063637085634811975
846,177,134,1,1,4.425985706998988,4.361771154749979,0.0014272000000001839,0.035654979642434796,0.0063018222262991724
847,177,134,1,1,4.373255026354893,4.326272811999469,0.0,0.04435386799546282,0.006726471943962325
848,178,136,1,1,4.3725687852439306,4.288707420362297,0.0,0.04037117792563764,0.006081409713184841
849,179,132,1,1,4.331109324678738,4.321023331123705,-0.0029025499999999482,0.028603780727016845,0.0056441852222851195
850,173,133,1,1,4.464407358639598,4.364784905268971,-0.0013699499999999531,0.038889413835585834,0.0065308952834498
851,188,134,1,1,4.378727678345049,4.345395748232013,0.0,0.03402462575659406,0.006191063592948385
852,176,133,1,1,4.323307489265132,4.298220306481868,0.0015139500000000972,0.03808137104836849,0.006171808899294523
853,173,134,1,1,4.371155178860227,4.274921581079866,0.001473900000000583,0.03296135016722261,0.006100214428983997
854,183,134,1,1,4.356138209197443,4.2982610740688605,-0.004323049999999995,0.04495585135107935,0.006370603978303449
855,174,133,1,1,4.311128895100619,4.25207488507938,-0.0014481499999998704,0.038709375995633975,0.006355000824176746
856,185,133,1,1,4.354732810265484,4.275319183203908,-0.004318200000000161,0.039444428736265434,0.006693073380848372
857,175,131,1,1,4.30522664678681,4.251396981508012,0.0,0.04159858690693,0.006675656131659296
858,182,133,1,1,4.2409415280920015,4.184990654973094,0.007344250000000052,0.02990349112521748,0.005850258607639553
859,168,134,1,1,4.341180378075485,4.275369194901135,0.0,0.0349484915224575,0.005997906920657923
860,177,133,1,1,4.311285698194839,4.259409552681329,0.0014810499999997617,0.0378361441546212,0.005927751064839528
861,173,130,1,1,4.290468618974298,4.257215784831477,0.0014610500000000748,0.03775129810402472,0.006094532250243761
862,176,131,1,1,4.269169239674171,4.208270221659074,0.002837650000000025,0.052261797091506045,0.006565875069688399
863,169,130,1,1,4.277205398425439,4.201066744009994,0.0,0.041675341535990944,0.006505590072592878
864,183,132,1,1,4.231479908405365,4.202171439663519,-0.001415249999999979,0.04004768074223412,0.006225051329331532
865,184,131,1,1,4.228707765547751,4.203486871962163,-0.0028906499999998836,0.03804035768487085,0.005956974698635475
866,180,133,1,1,4.230053100473255,4.180750443433425,0.0029354500000002837,0.03830676795155066,0.006312555410072527
867,187,133,1,1,4.210101786536232,4.203125225896552,-0.0014586500000000058,0.053699988378810806,0.007259453102955878
868,175,132,1,1,4.212589579091011,4.164773478429323,0.0,0.032792993858354505,0.005497827629402562
869,174,133,1,1,4.1676040097460865,4.102108752883374,-0.002900600000000253,0.039071421559535836,0.005962110011137463
